date,year,month,day,day_of_year,precipitation_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,solar_rad_mj_m2,wind_speed_m_s
2014-11-11,2014,11,11,315,5.5,32.25,20.24,25.18,72.34,16.29,2.03
2014-11-12,2014,11,12,316,12.61,31.04,18.18,24.48,74.48,18.26,2.28
2014-11-13,2014,11,13,317,1.21,30.48,20.57,24.45,75.04,14.17,3.39
2014-11-14,2014,11,14,318,4.64,29.26,20.24,23.62,79.5,8.95,2.69
2014-11-15,2014,11,15,319,2.24,29.64,19.9,23.97,78.57,12.71,1.7
2014-11-16,2014,11,16,320,0.1,30.85,19.5,24.54,72.4,17.43,1.86
2014-11-17,2014,11,17,321,0.04,31.32,17.77,23.94,70.64,18.12,1.72
2014-11-18,2014,11,18,322,1.34,30.63,18.38,24.13,74.37,15.93,2.11
2014-11-19,2014,11,19,323,0.04,31.44,19.6,24.4,69.82,16.36,2.16
2014-11-20,2014,11,20,324,0.0,31.12,15.82,22.39,59.45,17.06,2.01
2014-11-21,2014,11,21,325,0.0,30.64,14.12,21.98,57.83,16.54,1.55
2014-11-22,2014,11,22,326,0.0,30.78,15.04,22.63,61.1,17.12,1.34
2014-11-23,2014,11,23,327,0.0,31.06,16.1,22.9,64.44,16.68,1.6
2014-11-24,2014,11,24,328,0.0,30.55,15.37,21.85,64.66,18.14,2.16
2014-11-25,2014,11,25,329,0.0,30.75,13.57,21.13,60.67,19.04,1.99
2014-11-26,2014,11,26,330,0.0,30.65,12.39,21.14,54.87,19.57,1.8
2014-11-27,2014,11,27,331,0.0,30.55,12.48,21.56,51.75,17.07,1.46
2014-11-28,2014,11,28,332,0.0,30.76,12.75,21.47,51.0,18.27,1.6
2014-11-29,2014,11,29,333,0.0,30.71,12.86,20.69,56.36,18.83,1.81
2014-11-30,2014,11,30,334,0.0,30.73,14.04,21.15,49.73,19.32,2.28
2014-12-01,2014,12,1,335,0.0,30.63,12.77,20.93,52.79,19.27,2.04
2014-12-02,2014,12,2,336,0.0,31.52,14.26,21.86,52.59,19.09,1.77
2014-12-03,2014,12,3,337,0.0,31.47,13.0,21.67,54.35,18.92,1.64
2014-12-04,2014,12,4,338,0.0,31.88,13.74,21.76,52.75,18.36,1.66
2014-12-05,2014,12,5,339,0.1,31.66,12.61,20.95,47.96,18.99,1.92
2014-12-06,2014,12,6,340,0.0,31.17,12.84,20.69,51.78,19.15,1.91
2014-12-07,2014,12,7,341,0.0,31.56,13.61,21.8,48.75,18.47,1.49
2014-12-08,2014,12,8,342,0.0,31.73,14.35,22.73,49.37,17.98,1.52
2014-12-09,2014,12,9,343,0.0,32.14,16.54,23.71,52.7,17.46,1.5
2014-12-10,2014,12,10,344,0.0,32.11,16.9,23.99,59.48,16.74,1.82
2014-12-11,2014,12,11,345,1.42,29.06,18.86,23.25,69.31,12.62,2.49
2014-12-12,2014,12,12,346,8.29,25.49,18.56,21.36,82.32,7.25,2.07
2014-12-13,2014,12,13,347,3.07,27.13,16.91,21.31,74.33,13.33,1.98
2014-12-14,2014,12,14,348,0.23,29.58,16.87,22.77,70.19,15.37,1.63
2014-12-15,2014,12,15,349,0.03,30.23,17.77,23.19,66.24,15.93,1.15
2014-12-16,2014,12,16,350,0.0,29.88,14.09,21.13,55.15,15.62,2.99
2014-12-17,2014,12,17,351,0.0,28.61,12.3,19.27,49.19,15.65,2.71
2014-12-18,2014,12,18,352,0.0,28.13,10.43,18.39,45.87,18.51,2.55
2014-12-19,2014,12,19,353,0.0,28.71,11.46,18.92,49.93,17.52,2.35
2014-12-20,2014,12,20,354,0.0,27.46,11.41,18.67,51.08,16.21,1.85
2014-12-21,2014,12,21,355,0.0,29.38,11.23,19.64,44.38,16.13,1.57
2014-12-22,2014,12,22,356,0.0,29.62,10.42,19.32,45.94,18.88,1.83
2014-12-23,2014,12,23,357,0.0,29.52,11.71,20.33,54.66,18.22,1.67
2014-12-24,2014,12,24,358,0.0,30.08,12.22,20.97,53.6,17.58,1.72
2014-12-25,2014,12,25,359,0.0,29.95,12.07,20.94,51.8,17.69,1.46
2014-12-26,2014,12,26,360,0.0,29.64,11.41,19.96,44.38,16.86,2.15
2014-12-27,2014,12,27,361,0.0,28.9,11.57,19.38,47.06,17.66,1.95
2014-12-28,2014,12,28,362,0.0,28.83,10.59,19.07,44.66,18.06,1.99
2014-12-29,2014,12,29,363,0.0,30.11,12.19,20.79,51.61,16.94,1.52
2014-12-30,2014,12,30,364,0.0,31.65,15.7,23.29,56.91,15.64,2.04
2014-12-31,2014,12,31,365,1.18,29.83,18.77,23.72,66.71,10.98,1.29
2015-01-01,2015,1,1,1,2.34,29.47,18.51,22.92,70.39,11.13,1.84
2015-01-02,2015,1,2,2,0.2,29.5,16.97,22.49,66.67,13.27,2.0
2015-01-03,2015,1,3,3,0.03,29.93,15.91,23.02,62.28,13.95,1.3
2015-01-04,2015,1,4,4,0.0,29.3,16.4,22.26,65.85,13.52,2.48
2015-01-05,2015,1,5,5,0.0,29.79,14.9,21.85,59.05,15.36,2.32
2015-01-06,2015,1,6,6,0.0,30.13,13.81,21.82,49.73,18.65,1.59
2015-01-07,2015,1,7,7,0.0,30.57,15.1,21.85,43.85,17.98,1.14
2015-01-08,2015,1,8,8,0.0,30.05,12.0,20.2,36.07,18.91,2.09
2015-01-09,2015,1,9,9,0.0,30.19,10.81,19.56,32.2,19.61,2.03
2015-01-10,2015,1,10,10,0.0,30.29,9.36,18.77,31.53,20.73,1.98
2015-01-11,2015,1,11,11,0.0,30.74,9.22,18.91,28.53,20.66,2.21
2015-01-12,2015,1,12,12,0.0,30.71,9.87,18.94,27.31,20.73,2.01
2015-01-13,2015,1,13,13,0.0,30.99,10.08,20.12,25.87,20.8,1.48
2015-01-14,2015,1,14,14,0.0,31.27,10.13,20.17,26.93,20.21,1.91
2015-01-15,2015,1,15,15,0.0,30.06,10.98,20.21,38.23,19.1,1.92
2015-01-16,2015,1,16,16,0.0,30.58,12.11,21.09,38.36,19.43,1.84
2015-01-17,2015,1,17,17,0.0,30.67,12.09,21.33,32.04,19.17,1.81
2015-01-18,2015,1,18,18,0.0,30.93,12.1,21.34,31.47,18.99,1.71
2015-01-19,2015,1,19,19,0.0,31.0,13.06,21.86,34.99,18.44,2.02
2015-01-20,2015,1,20,20,0.0,31.33,15.12,23.25,41.74,16.18,2.09
2015-01-21,2015,1,21,21,0.0,30.24,16.64,23.35,50.47,15.78,3.34
2015-01-22,2015,1,22,22,0.0,30.14,16.88,23.37,43.92,15.12,2.6
2015-01-23,2015,1,23,23,0.0,31.04,16.41,23.81,39.27,16.98,1.46
2015-01-24,2015,1,24,24,0.0,31.25,18.06,24.33,36.03,16.81,2.68
2015-01-25,2015,1,25,25,0.0,31.9,17.23,23.87,34.71,18.54,2.94
2015-01-26,2015,1,26,26,0.0,30.05,15.68,22.58,42.8,17.72,2.26
2015-01-27,2015,1,27,27,0.0,32.32,15.79,23.41,39.07,19.64,2.75
2015-01-28,2015,1,28,28,0.0,32.55,14.95,23.21,38.57,20.74,2.78
2015-01-29,2015,1,29,29,0.0,32.15,14.84,23.43,42.54,19.96,1.91
2015-01-30,2015,1,30,30,0.0,32.7,16.03,24.0,38.59,17.93,2.27
2015-01-31,2015,1,31,31,0.0,32.63,16.34,23.86,39.89,18.12,2.5
2015-02-01,2015,2,1,32,0.0,32.78,15.92,23.74,37.4,19.26,2.12
2015-02-02,2015,2,2,33,0.0,32.74,15.81,23.82,35.94,20.35,2.7
2015-02-03,2015,2,3,34,0.0,31.83,16.38,23.33,42.82,19.59,3.07
2015-02-04,2015,2,4,35,0.0,32.42,14.74,23.05,34.32,21.0,2.75
2015-02-05,2015,2,5,36,0.0,31.45,15.51,22.86,31.29,20.12,2.39
2015-02-06,2015,2,6,37,0.0,30.08,15.43,22.37,31.5,20.54,2.58
2015-02-07,2015,2,7,38,0.0,30.94,15.39,22.98,33.28,20.84,2.38
2015-02-08,2015,2,8,39,0.0,33.14,16.15,24.18,33.49,21.75,1.91
2015-02-09,2015,2,9,40,0.0,32.48,17.03,24.71,38.08,20.5,2.7
2015-02-10,2015,2,10,41,0.01,32.81,18.35,24.98,38.39,21.31,2.99
2015-02-11,2015,2,11,42,0.03,33.27,16.73,24.52,37.67,21.8,2.59
2015-02-12,2015,2,12,43,0.0,33.31,16.09,24.85,32.36,22.01,1.03
2015-02-13,2015,2,13,44,0.0,34.58,16.96,25.75,30.93,21.9,1.44
2015-02-14,2015,2,14,45,0.0,34.9,15.54,25.11,22.06,21.96,1.68
2015-02-15,2015,2,15,46,0.0,35.65,16.65,25.84,17.85,22.44,1.23
2015-02-16,2015,2,16,47,0.0,35.9,15.84,26.13,17.37,23.41,1.72
2015-02-17,2015,2,17,48,0.0,35.83,17.45,26.8,17.47,23.2,0.95
2015-02-18,2015,2,18,49,0.0,35.96,15.36,25.87,16.54,23.79,1.59
2015-02-19,2015,2,19,50,0.0,35.84,15.41,26.1,20.88,23.31,1.1
2015-02-20,2015,2,20,51,0.0,35.66,16.33,26.15,24.88,22.68,1.46
2015-02-21,2015,2,21,52,0.0,34.67,17.59,26.23,31.12,22.18,1.9
2015-02-22,2015,2,22,53,0.0,35.89,17.86,26.51,26.81,22.93,2.44
2015-02-23,2015,2,23,54,0.0,35.24,16.86,26.14,23.84,23.72,2.15
2015-02-24,2015,2,24,55,0.0,35.64,17.44,26.16,24.25,23.31,2.16
2015-02-25,2015,2,25,56,0.0,35.61,16.45,25.92,24.74,23.06,1.92
2015-02-26,2015,2,26,57,0.0,35.68,17.09,26.54,32.44,22.13,1.61
2015-02-27,2015,2,27,58,0.0,35.34,16.92,26.19,31.32,23.55,2.31
2015-02-28,2015,2,28,59,5.54,30.58,18.84,24.72,47.93,14.01,2.26
2015-03-01,2015,3,1,60,2.01,32.81,19.78,25.76,54.48,10.69,4.16
2015-03-02,2015,3,2,61,2.4,31.26,18.75,24.05,62.47,20.84,3.41
2015-03-03,2015,3,3,62,0.0,30.25,14.98,21.95,52.76,24.94,2.58
2015-03-04,2015,3,4,63,0.0,32.21,12.75,22.32,42.96,25.24,1.99
2015-03-05,2015,3,5,64,0.0,35.75,14.45,25.09,36.88,24.21,1.7
2015-03-06,2015,3,6,65,0.2,36.14,16.75,26.37,39.82,23.85,1.6
2015-03-07,2015,3,7,66,0.03,36.06,19.47,27.73,37.8,23.17,1.96
2015-03-08,2015,3,8,67,0.99,36.07,19.95,28.68,37.2,22.61,1.44
2015-03-09,2015,3,9,68,4.29,30.29,22.47,25.89,62.51,21.57,2.79
2015-03-10,2015,3,10,69,0.2,30.88,20.73,25.2,63.73,19.66,2.55
2015-03-11,2015,3,11,70,0.14,34.7,20.74,27.16,46.79,22.42,2.61
2015-03-12,2015,3,12,71,0.0,35.49,18.27,26.67,41.48,24.54,3.08
2015-03-13,2015,3,13,72,0.0,36.4,19.41,27.66,39.39,24.89,3.52
2015-03-14,2015,3,14,73,0.19,36.27,19.6,27.89,34.52,23.65,3.62
2015-03-15,2015,3,15,74,0.81,36.13,20.9,28.53,42.43,21.32,1.83
2015-03-16,2015,3,16,75,0.0,35.28,21.46,28.73,45.29,22.6,1.57
2015-03-17,2015,3,17,76,0.0,37.51,22.75,30.06,37.11,24.25,2.08
2015-03-18,2015,3,18,77,0.0,37.37,21.65,29.92,34.42,23.83,2.25
2015-03-19,2015,3,19,78,0.0,38.2,22.38,30.29,31.01,22.84,2.61
2015-03-20,2015,3,20,79,0.0,38.31,23.82,30.57,25.6,23.48,2.56
2015-03-21,2015,3,21,80,0.0,38.37,21.46,30.23,26.38,24.29,1.68
2015-03-22,2015,3,22,81,0.0,39.2,22.68,31.32,23.74,23.42,1.52
2015-03-23,2015,3,23,82,0.0,37.58,25.29,31.34,26.88,21.03,1.27
2015-03-24,2015,3,24,83,0.03,40.45,24.0,32.28,25.05,23.62,1.92
2015-03-25,2015,3,25,84,0.03,39.9,23.18,31.75,25.09,23.26,2.6
2015-03-26,2015,3,26,85,0.0,39.25,25.11,32.08,28.11,22.88,2.51
2015-03-27,2015,3,27,86,0.01,38.06,25.44,31.59,28.62,23.06,2.8
2015-03-28,2015,3,28,87,0.0,38.91,22.82,31.02,26.2,22.89,2.18
2015-03-29,2015,3,29,88,0.05,37.53,24.44,31.04,27.69,17.26,2.04
2015-03-30,2015,3,30,89,0.18,32.85,26.53,29.6,34.85,16.26,0.78
2015-03-31,2015,3,31,90,0.08,35.42,26.12,30.11,35.38,22.1,1.55
2015-04-01,2015,4,1,91,0.0,38.54,23.4,31.52,30.88,24.88,0.84
2015-04-02,2015,4,2,92,0.0,39.59,22.88,31.45,23.06,25.71,2.29
2015-04-03,2015,4,3,93,0.0,39.06,20.93,30.44,28.81,26.32,2.83
2015-04-04,2015,4,4,94,0.0,39.6,21.71,30.54,25.88,27.24,3.48
2015-04-05,2015,4,5,95,0.0,39.76,20.03,30.53,27.57,27.39,2.18
2015-04-06,2015,4,6,96,0.0,39.48,21.97,31.22,26.66,25.17,1.71
2015-04-07,2015,4,7,97,0.0,39.82,21.43,31.1,27.8,25.61,2.03
2015-04-08,2015,4,8,98,0.0,40.05,22.69,32.13,28.08,25.39,1.71
2015-04-09,2015,4,9,99,0.08,39.02,25.38,32.24,34.53,23.3,2.12
2015-04-10,2015,4,10,100,1.75,38.24,25.45,31.26,43.38,20.34,1.7
2015-04-11,2015,4,11,101,8.56,32.55,24.71,27.84,59.55,19.08,2.05
2015-04-12,2015,4,12,102,2.68,31.86,22.94,27.02,56.49,20.48,1.32
2015-04-13,2015,4,13,103,0.59,35.12,21.65,27.67,46.13,24.71,1.46
2015-04-14,2015,4,14,104,0.06,33.87,20.66,27.26,49.39,24.7,3.0
2015-04-15,2015,4,15,105,0.56,34.76,22.11,28.41,46.86,21.6,2.99
2015-04-16,2015,4,16,106,0.1,34.94,22.78,28.66,48.63,22.19,2.58
2015-04-17,2015,4,17,107,0.0,37.33,21.92,29.87,41.7,25.76,2.32
2015-04-18,2015,4,18,108,0.0,39.55,21.99,31.1,36.22,26.6,2.01
2015-04-19,2015,4,19,109,0.0,40.75,23.28,32.48,29.93,25.13,2.44
2015-04-20,2015,4,20,110,0.0,41.1,25.49,33.4,29.51,25.77,2.74
2015-04-21,2015,4,21,111,0.0,40.95,24.99,33.2,30.75,25.86,2.69
2015-04-22,2015,4,22,112,0.47,39.99,25.94,33.74,33.92,22.62,1.57
2015-04-23,2015,4,23,113,0.46,38.39,27.52,33.03,36.32,23.72,2.54
2015-04-24,2015,4,24,114,0.21,40.53,26.51,33.27,26.72,25.97,3.49
2015-04-25,2015,4,25,115,0.0,40.68,22.64,31.87,25.41,27.87,3.24
2015-04-26,2015,4,26,116,0.0,39.99,22.92,31.83,31.48,25.72,2.25
2015-04-27,2015,4,27,117,0.02,40.26,25.56,33.35,31.9,24.89,2.48
2015-04-28,2015,4,28,118,1.37,41.97,26.26,34.42,28.94,26.25,2.71
2015-04-29,2015,4,29,119,0.0,43.09,25.33,34.1,26.77,27.21,3.41
2015-04-30,2015,4,30,120,0.0,41.89,23.09,32.99,30.32,27.43,2.31
2015-05-01,2015,5,1,121,0.0,42.47,24.08,33.29,29.4,26.89,3.15
2015-05-02,2015,5,2,122,0.0,42.43,24.09,33.42,26.56,27.41,2.36
2015-05-03,2015,5,3,123,0.11,42.02,24.0,33.32,32.68,26.95,2.72
2015-05-04,2015,5,4,124,0.15,41.31,24.82,33.75,29.56,24.61,2.48
2015-05-05,2015,5,5,125,19.64,37.01,27.49,31.81,45.8,25.41,2.57
2015-05-06,2015,5,6,126,6.66,37.76,23.19,31.06,51.11,26.53,1.45
2015-05-07,2015,5,7,127,0.0,39.02,25.5,32.62,43.38,25.48,0.79
2015-05-08,2015,5,8,128,0.01,38.66,24.3,32.22,45.51,24.27,1.37
2015-05-09,2015,5,9,129,0.15,38.09,25.74,31.59,46.84,21.04,2.1
2015-05-10,2015,5,10,130,0.48,38.46,24.63,31.3,43.75,17.31,2.6
2015-05-11,2015,5,11,131,0.04,40.62,24.54,32.87,39.27,23.92,2.36
2015-05-12,2015,5,12,132,0.52,36.58,27.06,31.34,45.81,16.46,2.45
2015-05-13,2015,5,13,133,4.03,36.35,25.97,30.9,49.88,14.35,1.85
2015-05-14,2015,5,14,134,0.99,35.3,24.67,29.48,57.17,13.19,2.54
2015-05-15,2015,5,15,135,0.69,30.36,25.37,27.79,64.37,14.05,1.65
2015-05-16,2015,5,16,136,0.01,37.69,24.95,31.74,51.07,24.49,1.34
2015-05-17,2015,5,17,137,0.05,39.06,26.07,32.75,43.51,22.19,2.66
2015-05-18,2015,5,18,138,0.0,41.15,24.96,32.68,43.57,26.06,3.39
2015-05-19,2015,5,19,139,0.0,42.39,25.16,33.36,43.26,26.14,4.27
2015-05-20,2015,5,20,140,0.0,42.66,25.04,33.82,41.38,26.76,4.47
2015-05-21,2015,5,21,141,0.0,42.49,26.36,34.04,41.94,26.51,4.59
2015-05-22,2015,5,22,142,0.0,40.81,25.54,33.46,43.1,26.7,4.77
2015-05-23,2015,5,23,143,0.0,39.7,25.77,32.27,44.85,26.99,5.1
2015-05-24,2015,5,24,144,0.0,41.12,24.39,32.65,42.82,27.63,5.42
2015-05-25,2015,5,25,145,0.0,40.92,24.7,32.92,44.1,27.52,4.99
2015-05-26,2015,5,26,146,0.0,42.22,24.85,33.46,41.39,26.75,4.61
2015-05-27,2015,5,27,147,0.01,42.92,25.05,33.96,37.47,26.42,5.01
2015-05-28,2015,5,28,148,0.01,41.57,24.91,33.83,37.8,25.31,4.01
2015-05-29,2015,5,29,149,4.36,42.09,26.47,34.07,41.01,23.4,3.91
2015-05-30,2015,5,30,150,5.42,35.45,26.45,30.02,56.42,21.15,3.79
2015-05-31,2015,5,31,151,2.26,39.31,25.65,31.97,46.04,22.56,3.36
2015-06-01,2015,6,1,152,0.57,38.88,24.53,31.43,48.4,20.06,3.46
2015-06-02,2015,6,2,153,0.0,37.93,24.58,31.0,46.0,24.15,4.09
2015-06-03,2015,6,3,154,0.03,39.82,24.79,32.54,42.98,26.43,2.32
2015-06-04,2015,6,4,155,0.47,40.45,26.83,33.9,38.55,24.53,2.33
2015-06-05,2015,6,5,156,2.41,36.15,26.57,30.75,50.63,20.6,2.47
2015-06-06,2015,6,6,157,0.07,36.44,25.84,31.11,50.8,24.49,1.68
2015-06-07,2015,6,7,158,1.79,36.41,26.66,31.33,50.23,23.21,3.09
2015-06-08,2015,6,8,159,3.31,33.96,25.4,29.06,62.4,23.39,2.65
2015-06-09,2015,6,9,160,0.74,36.29,23.95,29.06,61.4,22.47,3.74
2015-06-10,2015,6,10,161,0.17,37.2,24.79,30.62,54.61,25.5,3.88
2015-06-11,2015,6,11,162,1.37,33.97,25.04,28.95,61.98,24.2,3.22
2015-06-12,2015,6,12,163,7.83,27.87,23.75,25.91,78.59,18.96,4.74
2015-06-13,2015,6,13,164,1.19,33.39,22.62,27.14,67.79,18.64,4.41
2015-06-14,2015,6,14,165,2.11,29.6,22.94,25.6,74.31,16.0,4.22
2015-06-15,2015,6,15,166,1.35,33.85,22.08,27.07,61.69,16.67,4.69
2015-06-16,2015,6,16,167,0.53,32.99,22.35,26.93,63.24,16.98,4.25
2015-06-17,2015,6,17,168,0.11,33.59,21.91,27.41,61.91,19.06,4.53
2015-06-18,2015,6,18,169,0.79,34.53,22.34,27.43,63.0,14.6,5.26
2015-06-19,2015,6,19,170,0.68,30.8,23.62,26.62,64.22,13.56,6.36
2015-06-20,2015,6,20,171,0.57,33.16,23.39,27.43,66.64,17.96,7.73
2015-06-21,2015,6,21,172,7.61,30.76,24.05,26.37,71.88,12.35,7.61
2015-06-22,2015,6,22,173,0.33,30.13,24.12,26.53,72.38,15.82,7.36
2015-06-23,2015,6,23,174,2.35,34.37,23.93,28.12,67.87,19.37,8.21
2015-06-24,2015,6,24,175,0.89,32.57,24.55,27.84,68.4,16.91,7.67
2015-06-25,2015,6,25,176,0.27,34.32,24.22,28.41,66.62,17.05,8.0
2015-06-26,2015,6,26,177,0.07,35.9,24.02,28.81,64.79,13.61,7.32
2015-06-27,2015,6,27,178,0.01,36.46,23.53,29.01,62.33,18.62,6.01
2015-06-28,2015,6,28,179,0.0,37.4,23.13,29.53,59.55,20.17,5.15
2015-06-29,2015,6,29,180,0.07,35.71,23.47,29.29,59.48,21.07,4.62
2015-06-30,2015,6,30,181,0.06,35.43,23.64,28.69,61.7,21.45,4.75
2015-07-01,2015,7,1,182,5.55,36.91,23.16,29.24,59.46,19.83,4.55
2015-07-02,2015,7,2,183,1.09,36.6,23.06,29.15,60.55,23.57,4.27
2015-07-03,2015,7,3,184,0.02,36.99,23.2,29.44,59.91,24.03,4.84
2015-07-04,2015,7,4,185,0.0,36.15,24.2,29.3,59.95,24.57,5.79
2015-07-05,2015,7,5,186,0.0,36.6,23.61,28.99,60.02,22.93,5.68
2015-07-06,2015,7,6,187,0.0,35.53,23.22,28.46,60.93,23.42,6.85
2015-07-07,2015,7,7,188,0.0,35.96,23.7,28.75,60.57,18.17,6.63
2015-07-08,2015,7,8,189,0.1,36.06,24.11,28.98,60.83,17.52,6.5
2015-07-09,2015,7,9,190,0.04,36.04,23.68,29.07,61.43,17.63,6.59
2015-07-10,2015,7,10,191,0.03,33.68,24.7,28.19,63.87,17.47,6.97
2015-07-11,2015,7,11,192,0.22,35.5,23.77,28.66,61.1,17.4,6.29
2015-07-12,2015,7,12,193,0.01,37.09,23.47,29.7,57.6,20.15,5.36
2015-07-13,2015,7,13,194,0.0,36.76,23.96,29.89,57.02,22.22,4.52
2015-07-14,2015,7,14,195,4.78,35.9,24.86,29.95,57.49,22.47,3.94
2015-07-15,2015,7,15,196,0.41,35.61,24.27,29.27,59.17,20.48,4.65
2015-07-16,2015,7,16,197,0.22,34.94,24.14,28.68,61.03,20.69,5.6
2015-07-17,2015,7,17,198,0.49,36.36,23.51,28.88,61.04,17.73,6.11
2015-07-18,2015,7,18,199,0.32,36.4,24.15,29.3,60.63,16.57,6.41
2015-07-19,2015,7,19,200,0.13,32.71,24.21,27.59,65.95,15.52,6.74
2015-07-20,2015,7,20,201,0.26,32.55,24.02,27.69,65.59,16.16,5.87
2015-07-21,2015,7,21,202,2.72,33.34,23.77,27.78,66.33,13.51,5.61
2015-07-22,2015,7,22,203,0.56,34.9,23.54,28.25,64.51,13.07,5.67
2015-07-23,2015,7,23,204,0.18,35.21,23.69,28.39,64.15,17.31,5.24
2015-07-24,2015,7,24,205,0.21,35.41,24.26,28.54,62.4,16.36,5.81
2015-07-25,2015,7,25,206,0.73,34.01,22.64,27.64,62.45,17.41,5.89
2015-07-26,2015,7,26,207,0.33,33.82,23.36,27.74,62.95,15.25,5.88
2015-07-27,2015,7,27,208,0.23,33.68,23.14,27.47,63.21,21.03,6.37
2015-07-28,2015,7,28,209,0.09,35.19,22.76,27.92,61.07,22.43,6.36
2015-07-29,2015,7,29,210,0.28,34.88,22.77,27.73,60.68,19.22,6.7
2015-07-30,2015,7,30,211,0.1,34.72,22.08,27.75,60.47,13.84,5.98
2015-07-31,2015,7,31,212,0.53,35.49,23.29,28.43,60.21,15.32,5.69
2015-08-01,2015,8,1,213,0.12,36.7,22.58,28.98,59.49,19.17,5.19
2015-08-02,2015,8,2,214,1.96,36.4,23.02,29.13,58.08,20.08,5.26
2015-08-03,2015,8,3,215,0.29,35.77,23.42,28.79,58.46,19.09,5.53
2015-08-04,2015,8,4,216,0.28,32.17,23.73,27.05,65.83,10.86,5.91
2015-08-05,2015,8,5,217,0.79,34.36,23.18,27.73,62.41,15.23,6.65
2015-08-06,2015,8,6,218,0.43,34.41,22.94,28.02,62.7,17.47,6.05
2015-08-07,2015,8,7,219,4.01,35.86,23.07,28.51,62.24,16.4,5.41
2015-08-08,2015,8,8,220,0.67,35.81,23.25,28.53,62.05,16.15,5.31
2015-08-09,2015,8,9,221,1.05,35.48,23.58,28.49,63.36,18.06,4.52
2015-08-10,2015,8,10,222,6.74,30.96,23.91,26.8,70.46,15.58,3.6
2015-08-11,2015,8,11,223,7.23,29.54,23.32,25.55,77.22,17.08,3.18
2015-08-12,2015,8,12,224,2.41,28.86,22.44,25.08,77.4,11.4,3.43
2015-08-13,2015,8,13,225,0.13,31.34,22.05,26.35,71.26,14.56,3.97
2015-08-14,2015,8,14,226,1.07,34.89,22.35,27.76,66.53,21.28,4.28
2015-08-15,2015,8,15,227,0.38,35.57,22.43,28.28,64.86,19.31,4.05
2015-08-16,2015,8,16,228,0.03,33.49,23.19,27.75,63.65,17.72,3.61
2015-08-17,2015,8,17,229,0.14,34.08,22.75,28.58,61.98,19.41,1.93
2015-08-18,2015,8,18,230,0.08,35.75,23.95,29.66,61.12,18.4,1.41
2015-08-19,2015,8,19,231,5.64,36.32,25.7,30.39,60.08,19.89,1.13
2015-08-20,2015,8,20,232,4.15,32.6,24.65,27.89,67.97,15.37,1.66
2015-08-21,2015,8,21,233,2.09,33.94,23.12,27.62,66.17,19.69,3.42
2015-08-22,2015,8,22,234,0.2,33.86,22.86,27.66,63.79,19.93,4.04
2015-08-23,2015,8,23,235,0.29,32.64,22.93,27.26,64.04,20.9,4.01
2015-08-24,2015,8,24,236,0.17,35.96,21.93,28.42,60.23,20.56,4.06
2015-08-25,2015,8,25,237,4.01,35.9,22.26,28.3,61.09,19.2,4.08
2015-08-26,2015,8,26,238,4.05,34.15,22.45,27.75,66.51,16.85,3.52
2015-08-27,2015,8,27,239,6.01,33.42,23.03,27.67,66.64,20.43,3.36
2015-08-28,2015,8,28,240,4.87,31.71,23.02,26.31,74.28,16.56,3.46
2015-08-29,2015,8,29,241,1.97,33.09,22.38,27.23,69.83,14.21,3.47
2015-08-30,2015,8,30,242,0.56,34.57,22.3,27.71,66.76,20.41,3.82
2015-08-31,2015,8,31,243,0.11,35.16,22.0,27.76,63.57,20.24,3.74
2015-09-01,2015,9,1,244,0.0,34.87,21.7,27.75,62.37,22.07,3.41
2015-09-02,2015,9,2,245,0.0,35.16,22.08,28.08,59.09,20.19,3.0
2015-09-03,2015,9,3,246,0.0,36.15,21.69,28.75,55.4,22.72,1.82
2015-09-04,2015,9,4,247,0.17,36.99,22.54,30.02,52.71,21.29,1.99
2015-09-05,2015,9,5,248,3.93,36.47,24.56,29.78,57.55,21.3,1.45
2015-09-06,2015,9,6,249,9.98,31.69,23.93,27.13,70.14,21.2,1.85
2015-09-07,2015,9,7,250,8.57,32.07,22.5,26.98,69.87,10.0,0.95
2015-09-08,2015,9,8,251,6.54,29.28,22.98,26.17,74.94,14.2,1.25
2015-09-09,2015,9,9,252,25.88,31.54,22.58,26.29,77.52,17.08,1.58
2015-09-10,2015,9,10,253,26.59,30.39,22.7,26.16,80.35,17.38,1.71
2015-09-11,2015,9,11,254,0.87,33.16,22.48,27.57,70.23,20.15,1.13
2015-09-12,2015,9,12,255,1.37,30.46,22.69,26.12,74.37,17.23,1.91
2015-09-13,2015,9,13,256,12.83,32.19,21.21,26.15,74.39,17.48,2.42
2015-09-14,2015,9,14,257,13.69,30.39,22.84,25.99,80.2,15.08,2.48
2015-09-15,2015,9,15,258,7.57,29.98,22.51,25.61,80.92,15.26,2.95
2015-09-16,2015,9,16,259,6.83,31.08,22.94,26.31,78.27,13.22,2.96
2015-09-17,2015,9,17,260,3.42,30.49,23.08,26.2,78.91,14.36,3.78
2015-09-18,2015,9,18,261,5.46,31.79,22.89,26.59,77.89,13.51,4.26
2015-09-19,2015,9,19,262,0.14,34.22,21.66,27.02,72.54,20.55,3.47
2015-09-20,2015,9,20,263,0.04,33.51,21.3,26.5,71.21,21.21,3.35
2015-09-21,2015,9,21,264,0.01,33.54,21.75,26.73,70.17,19.71,3.19
2015-09-22,2015,9,22,265,0.0,34.19,20.95,27.13,68.97,21.52,2.09
